Image ID,Label,Defect Type
spotted_plum_547,defective,spotted
spotted_plum_548,defective,spotted
spotted_plum_549,defective,spotted
spotted_plum_550,defective,spotted
spotted_plum_551,defective,spotted
spotted_plum_552,defective,spotted
spotted_plum_553,defective,spotted
spotted_plum_554,defective,spotted
spotted_plum_555,defective,spotted
spotted_plum_556,defective,spotted
spotted_plum_557,defective,spotted
spotted_plum_558,defective,spotted
spotted_plum_559,defective,spotted
spotted_plum_560,defective,spotted
spotted_plum_561,defective,spotted
spotted_plum_562,defective,spotted
spotted_plum_563,defective,spotted
spotted_plum_564,defective,spotted
spotted_plum_565,defective,spotted
spotted_plum_566,defective,spotted
spotted_plum_567,defective,spotted
spotted_plum_568,defective,spotted
spotted_plum_569,defective,spotted
spotted_plum_570,defective,spotted
spotted_plum_571,defective,spotted
spotted_plum_572,defective,spotted
spotted_plum_573,defective,spotted
spotted_plum_574,defective,spotted
spotted_plum_575,defective,spotted
spotted_plum_576,defective,spotted
spotted_plum_577,defective,spotted
spotted_plum_578,defective,spotted
spotted_plum_579,defective,spotted
spotted_plum_580,defective,spotted
spotted_plum_581,defective,spotted
spotted_plum_582,defective,spotted
spotted_plum_583,defective,spotted
spotted_plum_584,defective,spotted
spotted_plum_585,defective,spotted
spotted_plum_586,defective,spotted
spotted_plum_587,defective,spotted
spotted_plum_588,defective,spotted
spotted_plum_589,defective,spotted
spotted_plum_590,defective,spotted
spotted_plum_591,defective,spotted
spotted_plum_592,defective,spotted
spotted_plum_593,defective,spotted
spotted_plum_594,defective,spotted
spotted_plum_595,defective,spotted
spotted_plum_596,defective,spotted
spotted_plum_597,defective,spotted
spotted_plum_598,defective,spotted
spotted_plum_599,defective,spotted
spotted_plum_600,defective,spotted
spotted_plum_601,defective,spotted
spotted_plum_602,defective,spotted
spotted_plum_603,defective,spotted
spotted_plum_604,defective,spotted
spotted_plum_605,defective,spotted
spotted_plum_606,defective,spotted
spotted_plum_607,defective,spotted
spotted_plum_608,defective,spotted
spotted_plum_609,defective,spotted
spotted_plum_610,defective,spotted
spotted_plum_611,defective,spotted
spotted_plum_612,defective,spotted
spotted_plum_613,defective,spotted
spotted_plum_614,defective,spotted
spotted_plum_615,defective,spotted
spotted_plum_616,defective,spotted
spotted_plum_617,defective,spotted
spotted_plum_618,defective,spotted
spotted_plum_619,defective,spotted
spotted_plum_620,defective,spotted
spotted_plum_621,defective,spotted
spotted_plum_622,defective,spotted
spotted_plum_623,defective,spotted
spotted_plum_624,defective,spotted
spotted_plum_625,defective,spotted
spotted_plum_626,defective,spotted
spotted_plum_627,defective,spotted
spotted_plum_628,defective,spotted
spotted_plum_629,defective,spotted
spotted_plum_630,defective,spotted
spotted_plum_631,defective,spotted
spotted_plum_632,defective,spotted
spotted_plum_633,defective,spotted
spotted_plum_634,defective,spotted
spotted_plum_635,defective,spotted
spotted_plum_636,defective,spotted
spotted_plum_637,defective,spotted
spotted_plum_638,defective,spotted
spotted_plum_639,defective,spotted
spotted_plum_640,defective,spotted
spotted_plum_641,defective,spotted
spotted_plum_642,defective,spotted
spotted_plum_643,defective,spotted
spotted_plum_644,defective,spotted
spotted_plum_645,defective,spotted
spotted_plum_646,defective,spotted
spotted_plum_647,defective,spotted
spotted_plum_648,defective,spotted
spotted_plum_649,defective,spotted
spotted_plum_650,defective,spotted
spotted_plum_651,defective,spotted
spotted_plum_652,defective,spotted
spotted_plum_653,defective,spotted
spotted_plum_654,defective,spotted
spotted_plum_655,defective,spotted
spotted_plum_656,defective,spotted
spotted_plum_657,defective,spotted
spotted_plum_658,defective,spotted
spotted_plum_659,defective,spotted
spotted_plum_660,defective,spotted
spotted_plum_661,defective,spotted
spotted_plum_662,defective,spotted
spotted_plum_663,defective,spotted
spotted_plum_664,defective,spotted
spotted_plum_665,defective,spotted
spotted_plum_666,defective,spotted
spotted_plum_667,defective,spotted
spotted_plum_668,defective,spotted
spotted_plum_669,defective,spotted
spotted_plum_670,defective,spotted
spotted_plum_671,defective,spotted
spotted_plum_672,defective,spotted
spotted_plum_673,defective,spotted
spotted_plum_674,defective,spotted
spotted_plum_675,defective,spotted
spotted_plum_676,defective,spotted
spotted_plum_677,defective,spotted
spotted_plum_678,defective,spotted
spotted_plum_679,defective,spotted
spotted_plum_680,defective,spotted
spotted_plum_681,defective,spotted
spotted_plum_682,defective,spotted
spotted_plum_683,defective,spotted
spotted_plum_684,defective,spotted
spotted_plum_685,defective,spotted
spotted_plum_686,defective,spotted
spotted_plum_687,defective,spotted
spotted_plum_688,defective,spotted
spotted_plum_689,defective,spotted
spotted_plum_690,defective,spotted
spotted_plum_691,defective,spotted
spotted_plum_692,defective,spotted
spotted_plum_693,defective,spotted
spotted_plum_694,defective,spotted
spotted_plum_695,defective,spotted
spotted_plum_696,defective,spotted
spotted_plum_697,defective,spotted
spotted_plum_698,defective,spotted
spotted_plum_699,defective,spotted
spotted_plum_700,defective,spotted
spotted_plum_701,defective,spotted
spotted_plum_702,defective,spotted
spotted_plum_703,defective,spotted
spotted_plum_704,defective,spotted
spotted_plum_705,defective,spotted
spotted_plum_706,defective,spotted
spotted_plum_707,defective,spotted
spotted_plum_708,defective,spotted
spotted_plum_709,defective,spotted
spotted_plum_710,defective,spotted
spotted_plum_711,defective,spotted
spotted_plum_712,defective,spotted
spotted_plum_713,defective,spotted
spotted_plum_714,defective,spotted
spotted_plum_715,defective,spotted
spotted_plum_716,defective,spotted
spotted_plum_717,defective,spotted
spotted_plum_718,defective,spotted
spotted_plum_719,defective,spotted
spotted_plum_720,defective,spotted
spotted_plum_721,defective,spotted
spotted_plum_722,defective,spotted
spotted_plum_723,defective,spotted
spotted_plum_724,defective,spotted
spotted_plum_725,defective,spotted
spotted_plum_726,defective,spotted
spotted_plum_727,defective,spotted
spotted_plum_728,defective,spotted
spotted_plum_729,defective,spotted
spotted_plum_730,defective,spotted
spotted_plum_731,defective,spotted
spotted_plum_732,defective,spotted
spotted_plum_733,defective,spotted
spotted_plum_734,defective,spotted
spotted_plum_735,defective,spotted
spotted_plum_736,defective,spotted
spotted_plum_737,defective,spotted
spotted_plum_738,defective,spotted
spotted_plum_739,defective,spotted
spotted_plum_740,defective,spotted
spotted_plum_741,defective,spotted
spotted_plum_742,defective,spotted
spotted_plum_743,defective,spotted
spotted_plum_744,defective,spotted
spotted_plum_745,defective,spotted
spotted_plum_746,defective,spotted
spotted_plum_747,defective,spotted
spotted_plum_748,defective,spotted
spotted_plum_749,defective,spotted
spotted_plum_750,defective,spotted
spotted_plum_751,defective,spotted
spotted_plum_752,defective,spotted
spotted_plum_753,defective,spotted
spotted_plum_754,defective,spotted
spotted_plum_755,defective,spotted
spotted_plum_756,defective,spotted
spotted_plum_757,defective,spotted
spotted_plum_758,defective,spotted
spotted_plum_759,defective,spotted
unaffected_plum_1,good,unaffected
unaffected_plum_2,good,unaffected
unaffected_plum_3,good,unaffected
unaffected_plum_4,good,unaffected
unaffected_plum_5,good,unaffected
unaffected_plum_6,good,unaffected
unaffected_plum_7,good,unaffected
unaffected_plum_8,good,unaffected
unaffected_plum_9,good,unaffected
unaffected_plum_10,good,unaffected
unaffected_plum_11,good,unaffected
unaffected_plum_12,good,unaffected
unaffected_plum_13,good,unaffected
unaffected_plum_14,good,unaffected
unaffected_plum_15,good,unaffected
unaffected_plum_16,good,unaffected
unaffected_plum_17,good,unaffected
unaffected_plum_18,good,unaffected
unaffected_plum_19,good,unaffected
unaffected_plum_20,good,unaffected
unaffected_plum_21,good,unaffected
unaffected_plum_22,good,unaffected
unaffected_plum_23,good,unaffected
unaffected_plum_24,good,unaffected
unaffected_plum_25,good,unaffected
unaffected_plum_26,good,unaffected
unaffected_plum_27,good,unaffected
unaffected_plum_28,good,unaffected
unaffected_plum_29,good,unaffected
unaffected_plum_30,good,unaffected
unaffected_plum_31,good,unaffected
unaffected_plum_32,good,unaffected
unaffected_plum_33,good,unaffected
unaffected_plum_34,good,unaffected
unaffected_plum_35,good,unaffected
unaffected_plum_36,good,unaffected
unaffected_plum_37,good,unaffected
unaffected_plum_38,good,unaffected
unaffected_plum_39,good,unaffected
unaffected_plum_40,good,unaffected
unaffected_plum_41,good,unaffected
unaffected_plum_42,good,unaffected
unaffected_plum_43,good,unaffected
unaffected_plum_44,good,unaffected
unaffected_plum_45,good,unaffected
unaffected_plum_46,good,unaffected
unaffected_plum_47,good,unaffected
unaffected_plum_48,good,unaffected
unaffected_plum_49,good,unaffected
unaffected_plum_50,good,unaffected
unaffected_plum_51,good,unaffected
unaffected_plum_52,good,unaffected
unaffected_plum_53,good,unaffected
unaffected_plum_54,good,unaffected
unaffected_plum_55,good,unaffected
unaffected_plum_56,good,unaffected
unaffected_plum_57,good,unaffected
unaffected_plum_58,good,unaffected
unaffected_plum_59,good,unaffected
unaffected_plum_60,good,unaffected
unaffected_plum_61,good,unaffected
unaffected_plum_62,good,unaffected
unaffected_plum_63,good,unaffected
unaffected_plum_64,good,unaffected
unaffected_plum_65,good,unaffected
unaffected_plum_66,good,unaffected
unaffected_plum_67,good,unaffected
unaffected_plum_68,good,unaffected
unaffected_plum_69,good,unaffected
unaffected_plum_70,good,unaffected
unaffected_plum_71,good,unaffected
unaffected_plum_72,good,unaffected
unaffected_plum_73,good,unaffected
unaffected_plum_74,good,unaffected
unaffected_plum_75,good,unaffected
unaffected_plum_76,good,unaffected
unaffected_plum_77,good,unaffected
unaffected_plum_78,good,unaffected
unaffected_plum_79,good,unaffected
unaffected_plum_80,good,unaffected
unaffected_plum_81,good,unaffected
unaffected_plum_82,good,unaffected
unaffected_plum_83,good,unaffected
unaffected_plum_84,good,unaffected
unaffected_plum_85,good,unaffected
unaffected_plum_86,good,unaffected
unaffected_plum_87,good,unaffected
unaffected_plum_88,good,unaffected
unaffected_plum_89,good,unaffected
unaffected_plum_90,good,unaffected
unaffected_plum_91,good,unaffected
unaffected_plum_92,good,unaffected
unaffected_plum_93,good,unaffected
unaffected_plum_94,good,unaffected
unaffected_plum_95,good,unaffected
unaffected_plum_96,good,unaffected
unaffected_plum_97,good,unaffected
unaffected_plum_98,good,unaffected
unaffected_plum_99,good,unaffected
unaffected_plum_100,good,unaffected
unaffected_plum_101,good,unaffected
unaffected_plum_102,good,unaffected
unaffected_plum_103,good,unaffected
unaffected_plum_104,good,unaffected
unaffected_plum_105,good,unaffected
unaffected_plum_106,good,unaffected
unaffected_plum_107,good,unaffected
unaffected_plum_108,good,unaffected
unaffected_plum_109,good,unaffected
unaffected_plum_110,good,unaffected
unaffected_plum_111,good,unaffected
unaffected_plum_112,good,unaffected
unaffected_plum_113,good,unaffected
unaffected_plum_114,good,unaffected
unaffected_plum_115,good,unaffected
unaffected_plum_116,good,unaffected
unaffected_plum_117,good,unaffected
unaffected_plum_118,good,unaffected
unaffected_plum_119,good,unaffected
unaffected_plum_120,good,unaffected
unaffected_plum_121,good,unaffected
unaffected_plum_122,good,unaffected
unaffected_plum_123,good,unaffected
unaffected_plum_124,good,unaffected
unaffected_plum_125,good,unaffected
unaffected_plum_126,good,unaffected
unaffected_plum_127,good,unaffected
unaffected_plum_128,good,unaffected
unaffected_plum_129,good,unaffected
unaffected_plum_130,good,unaffected
unaffected_plum_131,good,unaffected
unaffected_plum_132,good,unaffected
unaffected_plum_133,good,unaffected
unaffected_plum_134,good,unaffected
unaffected_plum_135,good,unaffected
unaffected_plum_136,good,unaffected
unaffected_plum_137,good,unaffected
unaffected_plum_138,good,unaffected
unaffected_plum_139,good,unaffected
unaffected_plum_140,good,unaffected
unaffected_plum_141,good,unaffected
unaffected_plum_142,good,unaffected
unaffected_plum_143,good,unaffected
unaffected_plum_144,good,unaffected
unaffected_plum_145,good,unaffected
unaffected_plum_146,good,unaffected
unaffected_plum_147,good,unaffected
unaffected_plum_148,good,unaffected
unaffected_plum_149,good,unaffected
unaffected_plum_150,good,unaffected
unaffected_plum_151,good,unaffected
unaffected_plum_152,good,unaffected
unaffected_plum_153,good,unaffected
unaffected_plum_154,good,unaffected
unaffected_plum_155,good,unaffected
unaffected_plum_156,good,unaffected
unaffected_plum_157,good,unaffected
unaffected_plum_158,good,unaffected
unaffected_plum_159,good,unaffected
unaffected_plum_160,good,unaffected
unaffected_plum_161,good,unaffected
unaffected_plum_162,good,unaffected
unaffected_plum_163,good,unaffected
unaffected_plum_164,good,unaffected
unaffected_plum_165,good,unaffected
unaffected_plum_166,good,unaffected
unaffected_plum_167,good,unaffected
unaffected_plum_168,good,unaffected
unaffected_plum_169,good,unaffected
unaffected_plum_170,good,unaffected
unaffected_plum_171,good,unaffected
unaffected_plum_172,good,unaffected
unaffected_plum_173,good,unaffected
unaffected_plum_174,good,unaffected
unaffected_plum_175,good,unaffected
unaffected_plum_176,good,unaffected
unaffected_plum_177,good,unaffected
unaffected_plum_178,good,unaffected
unaffected_plum_179,good,unaffected
unaffected_plum_180,good,unaffected
unaffected_plum_181,good,unaffected
unaffected_plum_182,good,unaffected
unaffected_plum_183,good,unaffected
unaffected_plum_184,good,unaffected
unaffected_plum_185,good,unaffected
unaffected_plum_186,good,unaffected
unaffected_plum_187,good,unaffected
unaffected_plum_188,good,unaffected
unaffected_plum_189,good,unaffected
unaffected_plum_190,good,unaffected
unaffected_plum_191,good,unaffected
unaffected_plum_192,good,unaffected
unaffected_plum_193,good,unaffected
unaffected_plum_194,good,unaffected
unaffected_plum_195,good,unaffected
unaffected_plum_196,good,unaffected
unaffected_plum_197,good,unaffected
unaffected_plum_198,good,unaffected
unaffected_plum_199,good,unaffected
unaffected_plum_200,good,unaffected
unaffected_plum_201,good,unaffected
unaffected_plum_202,good,unaffected
unaffected_plum_203,good,unaffected
unaffected_plum_204,good,unaffected
unaffected_plum_205,good,unaffected
unaffected_plum_206,good,unaffected
unaffected_plum_207,good,unaffected
unaffected_plum_208,good,unaffected
unaffected_plum_209,good,unaffected
unaffected_plum_210,good,unaffected
unaffected_plum_211,good,unaffected
unaffected_plum_212,good,unaffected
unaffected_plum_213,good,unaffected
unaffected_plum_214,good,unaffected
unaffected_plum_215,good,unaffected
unaffected_plum_216,good,unaffected
unaffected_plum_217,good,unaffected
unaffected_plum_218,good,unaffected
unaffected_plum_219,good,unaffected
unaffected_plum_220,good,unaffected
unaffected_plum_221,good,unaffected
unaffected_plum_222,good,unaffected
unaffected_plum_223,good,unaffected
unaffected_plum_224,good,unaffected
unaffected_plum_225,good,unaffected
unaffected_plum_226,good,unaffected
unaffected_plum_227,good,unaffected
unaffected_plum_228,good,unaffected
unaffected_plum_229,good,unaffected
unaffected_plum_230,good,unaffected
unaffected_plum_231,good,unaffected
unaffected_plum_232,good,unaffected
unaffected_plum_233,good,unaffected
unaffected_plum_234,good,unaffected
unaffected_plum_235,good,unaffected
unaffected_plum_236,good,unaffected
unaffected_plum_237,good,unaffected
unaffected_plum_238,good,unaffected
unaffected_plum_239,good,unaffected
unaffected_plum_240,good,unaffected
unaffected_plum_241,good,unaffected
unaffected_plum_242,good,unaffected
unaffected_plum_243,good,unaffected
unaffected_plum_244,good,unaffected
unaffected_plum_245,good,unaffected
unaffected_plum_246,good,unaffected
unaffected_plum_247,good,unaffected
unaffected_plum_248,good,unaffected
unaffected_plum_249,good,unaffected
unaffected_plum_250,good,unaffected
unaffected_plum_251,good,unaffected
unaffected_plum_252,good,unaffected
unaffected_plum_253,good,unaffected
unaffected_plum_254,good,unaffected
unaffected_plum_255,good,unaffected
unaffected_plum_256,good,unaffected
unaffected_plum_257,good,unaffected
unaffected_plum_258,good,unaffected
unaffected_plum_259,good,unaffected
unaffected_plum_260,good,unaffected
unaffected_plum_261,good,unaffected
unaffected_plum_262,good,unaffected
unaffected_plum_263,good,unaffected
unaffected_plum_264,good,unaffected
unaffected_plum_265,good,unaffected
unaffected_plum_266,good,unaffected
unaffected_plum_267,good,unaffected
unaffected_plum_268,good,unaffected
unaffected_plum_269,good,unaffected
unaffected_plum_270,good,unaffected
unaffected_plum_271,good,unaffected
unaffected_plum_272,good,unaffected
unaffected_plum_273,good,unaffected
unaffected_plum_274,good,unaffected
unaffected_plum_275,good,unaffected
unaffected_plum_276,good,unaffected
unaffected_plum_277,good,unaffected
unaffected_plum_278,good,unaffected
unaffected_plum_279,good,unaffected
unaffected_plum_280,good,unaffected
unaffected_plum_281,good,unaffected
unaffected_plum_282,good,unaffected
unaffected_plum_283,good,unaffected
unaffected_plum_284,good,unaffected
unaffected_plum_285,good,unaffected
unaffected_plum_286,good,unaffected
unaffected_plum_287,good,unaffected
unaffected_plum_288,good,unaffected
unaffected_plum_289,good,unaffected
unaffected_plum_290,good,unaffected
unaffected_plum_291,good,unaffected
unaffected_plum_292,good,unaffected
unaffected_plum_293,good,unaffected
unaffected_plum_294,good,unaffected
unaffected_plum_295,good,unaffected
unaffected_plum_296,good,unaffected
unaffected_plum_297,good,unaffected
unaffected_plum_298,good,unaffected
unaffected_plum_299,good,unaffected
unaffected_plum_300,good,unaffected
unaffected_plum_301,good,unaffected
unaffected_plum_302,good,unaffected
unaffected_plum_303,good,unaffected
unaffected_plum_304,good,unaffected
unaffected_plum_305,good,unaffected
unaffected_plum_306,good,unaffected
unaffected_plum_307,good,unaffected
unaffected_plum_308,good,unaffected
unaffected_plum_309,good,unaffected
unaffected_plum_310,good,unaffected
unaffected_plum_311,good,unaffected
unaffected_plum_312,good,unaffected
unaffected_plum_313,good,unaffected
unaffected_plum_314,good,unaffected
unaffected_plum_315,good,unaffected
unaffected_plum_316,good,unaffected
unaffected_plum_317,good,unaffected
unaffected_plum_318,good,unaffected
unaffected_plum_319,good,unaffected
unaffected_plum_320,good,unaffected
unaffected_plum_321,good,unaffected
unaffected_plum_322,good,unaffected
unaffected_plum_323,good,unaffected
unaffected_plum_324,good,unaffected
unaffected_plum_325,good,unaffected
unaffected_plum_326,good,unaffected
unaffected_plum_327,good,unaffected
unaffected_plum_328,good,unaffected
unaffected_plum_329,good,unaffected
unaffected_plum_330,good,unaffected
unaffected_plum_331,good,unaffected
unaffected_plum_332,good,unaffected
unaffected_plum_333,good,unaffected
unaffected_plum_334,good,unaffected
unaffected_plum_335,good,unaffected
unaffected_plum_336,good,unaffected
unaffected_plum_337,good,unaffected
unaffected_plum_338,good,unaffected
unaffected_plum_339,good,unaffected
unaffected_plum_340,good,unaffected
unaffected_plum_341,good,unaffected
unaffected_plum_342,good,unaffected
unaffected_plum_343,good,unaffected
unaffected_plum_344,good,unaffected
unaffected_plum_345,good,unaffected
unaffected_plum_346,good,unaffected
unaffected_plum_347,good,unaffected
unaffected_plum_348,good,unaffected
unaffected_plum_349,good,unaffected
unaffected_plum_350,good,unaffected
unaffected_plum_351,good,unaffected
unaffected_plum_352,good,unaffected
unaffected_plum_353,good,unaffected
unaffected_plum_354,good,unaffected
unaffected_plum_355,good,unaffected
unaffected_plum_356,good,unaffected
unaffected_plum_357,good,unaffected
unaffected_plum_358,good,unaffected
unaffected_plum_359,good,unaffected
unaffected_plum_360,good,unaffected
unaffected_plum_361,good,unaffected
unaffected_plum_362,good,unaffected
unaffected_plum_363,good,unaffected
unaffected_plum_364,good,unaffected
unaffected_plum_365,good,unaffected
unaffected_plum_366,good,unaffected
unaffected_plum_367,good,unaffected
unaffected_plum_368,good,unaffected
unaffected_plum_369,good,unaffected
unaffected_plum_370,good,unaffected
unaffected_plum_371,good,unaffected
unaffected_plum_372,good,unaffected
unaffected_plum_373,good,unaffected
unaffected_plum_374,good,unaffected
unaffected_plum_375,good,unaffected
unaffected_plum_376,good,unaffected
unaffected_plum_377,good,unaffected
unaffected_plum_378,good,unaffected
unaffected_plum_379,good,unaffected
unaffected_plum_380,good,unaffected
unaffected_plum_381,good,unaffected
unaffected_plum_382,good,unaffected
unaffected_plum_383,good,unaffected
unaffected_plum_384,good,unaffected
unaffected_plum_385,good,unaffected
unaffected_plum_386,good,unaffected
unaffected_plum_387,good,unaffected
unaffected_plum_388,good,unaffected
unaffected_plum_389,good,unaffected
unaffected_plum_390,good,unaffected
unaffected_plum_391,good,unaffected
unaffected_plum_392,good,unaffected
unaffected_plum_393,good,unaffected
unaffected_plum_394,good,unaffected
unaffected_plum_395,good,unaffected
unaffected_plum_396,good,unaffected
unaffected_plum_397,good,unaffected
unaffected_plum_398,good,unaffected
unaffected_plum_399,good,unaffected
unaffected_plum_400,good,unaffected
unaffected_plum_401,good,unaffected
unaffected_plum_402,good,unaffected
unaffected_plum_403,good,unaffected
unaffected_plum_404,good,unaffected
unaffected_plum_405,good,unaffected
unaffected_plum_406,good,unaffected
unaffected_plum_407,good,unaffected
unaffected_plum_408,good,unaffected
unaffected_plum_409,good,unaffected
unaffected_plum_410,good,unaffected
unaffected_plum_411,good,unaffected
unaffected_plum_412,good,unaffected
unaffected_plum_413,good,unaffected
unaffected_plum_414,good,unaffected
unaffected_plum_415,good,unaffected
unaffected_plum_416,good,unaffected
unaffected_plum_417,good,unaffected
unaffected_plum_418,good,unaffected
unaffected_plum_419,good,unaffected
unaffected_plum_420,good,unaffected
unaffected_plum_421,good,unaffected
unaffected_plum_422,good,unaffected
unaffected_plum_423,good,unaffected
unaffected_plum_424,good,unaffected
unaffected_plum_425,good,unaffected
unaffected_plum_426,good,unaffected
unaffected_plum_427,good,unaffected
unaffected_plum_428,good,unaffected
unaffected_plum_429,good,unaffected
unaffected_plum_430,good,unaffected
unaffected_plum_431,good,unaffected
unaffected_plum_432,good,unaffected
unaffected_plum_433,good,unaffected
unaffected_plum_434,good,unaffected
unaffected_plum_435,good,unaffected
unaffected_plum_436,good,unaffected
unaffected_plum_437,good,unaffected
unaffected_plum_438,good,unaffected
unaffected_plum_439,good,unaffected
unaffected_plum_440,good,unaffected
unaffected_plum_441,good,unaffected
unaffected_plum_442,good,unaffected
unaffected_plum_443,good,unaffected
unaffected_plum_444,good,unaffected
unaffected_plum_445,good,unaffected
unaffected_plum_446,good,unaffected
unaffected_plum_447,good,unaffected
unaffected_plum_448,good,unaffected
unaffected_plum_449,good,unaffected
unaffected_plum_450,good,unaffected
unaffected_plum_451,good,unaffected
unaffected_plum_452,good,unaffected
unaffected_plum_453,good,unaffected
unaffected_plum_454,good,unaffected
unaffected_plum_455,good,unaffected
unaffected_plum_456,good,unaffected
unaffected_plum_457,good,unaffected
unaffected_plum_458,good,unaffected
unaffected_plum_459,good,unaffected
unaffected_plum_460,good,unaffected
unaffected_plum_461,good,unaffected
unaffected_plum_462,good,unaffected
unaffected_plum_463,good,unaffected
unaffected_plum_464,good,unaffected
unaffected_plum_465,good,unaffected
unaffected_plum_466,good,unaffected
unaffected_plum_467,good,unaffected
unaffected_plum_468,good,unaffected
unaffected_plum_469,good,unaffected
unaffected_plum_470,good,unaffected
unaffected_plum_471,good,unaffected
unaffected_plum_472,good,unaffected
unaffected_plum_473,good,unaffected
unaffected_plum_474,good,unaffected
unaffected_plum_475,good,unaffected
unaffected_plum_476,good,unaffected
unaffected_plum_477,good,unaffected
unaffected_plum_478,good,unaffected
unaffected_plum_479,good,unaffected
unaffected_plum_480,good,unaffected
unaffected_plum_481,good,unaffected
unaffected_plum_482,good,unaffected
unaffected_plum_483,good,unaffected
unaffected_plum_484,good,unaffected
unaffected_plum_485,good,unaffected
unaffected_plum_486,good,unaffected
unaffected_plum_487,good,unaffected
unaffected_plum_488,good,unaffected
unaffected_plum_489,good,unaffected
unaffected_plum_490,good,unaffected
unaffected_plum_491,good,unaffected
unaffected_plum_492,good,unaffected
unaffected_plum_493,good,unaffected
unaffected_plum_494,good,unaffected
unaffected_plum_495,good,unaffected
unaffected_plum_496,good,unaffected
unaffected_plum_497,good,unaffected
unaffected_plum_498,good,unaffected
unaffected_plum_499,good,unaffected
unaffected_plum_500,good,unaffected
unaffected_plum_501,good,unaffected
unaffected_plum_502,good,unaffected
unaffected_plum_503,good,unaffected
unaffected_plum_504,good,unaffected
unaffected_plum_505,good,unaffected
unaffected_plum_506,good,unaffected
unaffected_plum_507,good,unaffected
unaffected_plum_508,good,unaffected
unaffected_plum_509,good,unaffected
unaffected_plum_510,good,unaffected
unaffected_plum_511,good,unaffected
unaffected_plum_512,good,unaffected
unaffected_plum_513,good,unaffected
unaffected_plum_514,good,unaffected
unaffected_plum_515,good,unaffected
unaffected_plum_516,good,unaffected
unaffected_plum_517,good,unaffected
unaffected_plum_518,good,unaffected
unaffected_plum_519,good,unaffected
unaffected_plum_520,good,unaffected
unaffected_plum_521,good,unaffected
unaffected_plum_522,good,unaffected
unaffected_plum_523,good,unaffected
unaffected_plum_524,good,unaffected
unaffected_plum_525,good,unaffected
unaffected_plum_526,good,unaffected
unaffected_plum_527,good,unaffected
unaffected_plum_528,good,unaffected
unaffected_plum_529,good,unaffected
unaffected_plum_530,good,unaffected
unaffected_plum_531,good,unaffected
unaffected_plum_532,good,unaffected
unaffected_plum_533,good,unaffected
unaffected_plum_534,good,unaffected
unaffected_plum_535,good,unaffected
unaffected_plum_536,good,unaffected
unaffected_plum_537,good,unaffected
unaffected_plum_538,good,unaffected
unaffected_plum_539,good,unaffected
unaffected_plum_540,good,unaffected
unaffected_plum_541,good,unaffected
unaffected_plum_542,good,unaffected
unaffected_plum_543,good,unaffected
unaffected_plum_544,good,unaffected
unaffected_plum_545,good,unaffected
unaffected_plum_546,good,unaffected
unaffected_plum_547,good,unaffected
unaffected_plum_548,good,unaffected
unaffected_plum_549,good,unaffected
unaffected_plum_550,good,unaffected
unaffected_plum_551,good,unaffected
unaffected_plum_552,good,unaffected
unaffected_plum_553,good,unaffected
unaffected_plum_554,good,unaffected
unaffected_plum_555,good,unaffected
unaffected_plum_556,good,unaffected
unaffected_plum_557,good,unaffected
unaffected_plum_558,good,unaffected
unaffected_plum_559,good,unaffected
unaffected_plum_560,good,unaffected
unaffected_plum_561,good,unaffected
unaffected_plum_562,good,unaffected
unaffected_plum_563,good,unaffected
unaffected_plum_564,good,unaffected
unaffected_plum_565,good,unaffected
unaffected_plum_566,good,unaffected
unaffected_plum_567,good,unaffected
unaffected_plum_568,good,unaffected
unaffected_plum_569,good,unaffected
unaffected_plum_570,good,unaffected
unaffected_plum_571,good,unaffected
unaffected_plum_572,good,unaffected
unaffected_plum_573,good,unaffected
unaffected_plum_574,good,unaffected
unaffected_plum_575,good,unaffected
unaffected_plum_576,good,unaffected
unaffected_plum_577,good,unaffected
unaffected_plum_578,good,unaffected
unaffected_plum_579,good,unaffected
unaffected_plum_580,good,unaffected
unaffected_plum_581,good,unaffected
unaffected_plum_582,good,unaffected
unaffected_plum_583,good,unaffected
unaffected_plum_584,good,unaffected
unaffected_plum_585,good,unaffected
unaffected_plum_586,good,unaffected
unaffected_plum_587,good,unaffected
unaffected_plum_588,good,unaffected
unaffected_plum_589,good,unaffected
unaffected_plum_590,good,unaffected
unaffected_plum_591,good,unaffected
unaffected_plum_592,good,unaffected
unaffected_plum_593,good,unaffected
unaffected_plum_594,good,unaffected
unaffected_plum_595,good,unaffected
unaffected_plum_596,good,unaffected
unaffected_plum_597,good,unaffected
unaffected_plum_598,good,unaffected
unaffected_plum_599,good,unaffected
unaffected_plum_600,good,unaffected
unaffected_plum_601,good,unaffected
unaffected_plum_602,good,unaffected
unaffected_plum_603,good,unaffected
unaffected_plum_604,good,unaffected
unaffected_plum_605,good,unaffected
unaffected_plum_606,good,unaffected
unaffected_plum_607,good,unaffected
unaffected_plum_608,good,unaffected
unaffected_plum_609,good,unaffected
unaffected_plum_610,good,unaffected
unaffected_plum_611,good,unaffected
unaffected_plum_612,good,unaffected
unaffected_plum_613,good,unaffected
unaffected_plum_614,good,unaffected
unaffected_plum_615,good,unaffected
unaffected_plum_616,good,unaffected
unaffected_plum_617,good,unaffected
unaffected_plum_618,good,unaffected
unaffected_plum_619,good,unaffected
unaffected_plum_620,good,unaffected
unaffected_plum_621,good,unaffected
unaffected_plum_622,good,unaffected
